trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30
10155161221.960928,9059999909.700005,10649999901.750004,9609999906.950003,8530161230.085927,9449999907.750004,9129999909.350002,8774999911.125002,8282380870.37948,9874999905.625004,10204999932.56875,8578333259.886113,10108333252.236113,9807380862.754482,11759565125.134123,9222380865.679482,8270740675.655901,9487820454.796268,10598333249.786112,9889999905.550003,9353333256.011112,9411666600.719446,10678333249.386112,9884090822.893597,9089999909.550003,9279999908.600002,9684999906.575003,10509999902.450003,9654999906.725002,9708333254.236113
10155161221.960928,8669999911.650002,9484999907.575005,8777820458.34627,8530161230.085927,9069999909.650003,9129999909.350002,8499999912.500004,8282380870.37948,9874999905.625004,10204999932.56875,8578333259.886113,10108333252.236113,8414999912.925003,10039090822.118597,9222380865.679482,8270740675.655901,9487820454.796268,10339999903.300003,9404999907.975004,9353333256.011112,9411666600.719446,9618333254.686111,9884090822.893597,9004999909.975004,9169655106.232582,8899999910.500004,10509999902.450003,9452380864.52948,9378333255.886112
10155161221.960928,8669999911.650002,8779999911.100002,8777820458.34627,8530161230.085927,9069999909.650003,9129999909.350002,8499999912.500004,8282380870.37948,9788333253.836113,8385161230.810927,7833333263.611113,8124565143.309123,8414999912.925003,10039090822.118597,9222380865.679482,8270740675.655901,9487820454.796268,9328333256.136112,8914999910.425003,8069999914.650003,8599999912.000004,9494999907.525003,9884090822.893597,9004999909.975004,9169655106.232582,8849999910.750002,9014655107.007582,9452380864.52948,9378333255.886112
10155161221.960928,8669999911.650002,7929999950.350001,8077820461.846269,8103333262.261113,8409999912.950003,7324655115.4575815,8309999913.450003,8282380870.37948,9548333255.036112,8385161230.810927,7833333263.611113,8124565143.309123,8414999912.925003,9548235232.016611,8867820457.89627,8270740675.655901,9487820454.796268,7664999916.675002,8849999910.750002,8069999914.650003,8599999912.000004,9494999907.525003,9884090822.893597,8583333259.861114,9169655106.232582,8849999910.750002,8329655110.432581,9452380864.52948,9378333255.886112
10155161221.960928,8669999911.650002,7929999950.350001,8077820461.846269,8103333262.261113,8409999912.950003,7324655115.4575815,8309999913.450003,8282380870.37948,9413333255.711113,8385161230.810927,7833333263.611113,8124565143.309123,8414999912.925003,9274655105.70758,8867820457.89627,7895740677.5309,9487820454.796268,7664999916.675002,7590161234.785928,8069999914.650003,8599999912.000004,9282820455.82127,9579090824.418598,8583333259.861114,8849655107.832582,8364999913.175003,8329655110.432581,9452380864.52948,9378333255.886112
10155161221.960928,8169999914.1500025,7929999950.350001,8077820461.846269,6470161240.385927,8409999912.950003,7324655115.4575815,8099655111.5825815,8282380870.37948,9413333255.711113,8209999942.543752,7833333263.611113,8124565143.309123,7984999915.075003,9274655105.70758,8867820457.89627,7895740677.5309,9409999907.950005,7664999916.675002,7590161234.785928,8069999914.650003,8599999912.000004,9282820455.82127,9579090824.418598,8583333259.861114,8134655111.407582,8364999913.175003,8329655110.432581,8997380866.80448,9378333255.886112
9705161224.210928,8169999914.1500025,7929999950.350001,8077820461.846269,6470161240.385927,8409999912.950003,7134999947.918751,8099655111.5825815,8282380870.37948,9413333255.711113,8209999942.543752,7833333263.611113,8124565143.309123,7984999915.075003,9274655105.70758,8867820457.89627,7895740677.5309,9409999907.950005,7207820466.19627,7590161234.785928,8069999914.650003,8599999912.000004,7884999915.575002,9579090824.418598,8583333259.861114,8084655111.657582,8364999913.175003,8329655110.432581,8997380866.80448,9263333256.461113
9705161224.210928,8169999914.1500025,7929999950.350001,6972820467.371269,6470161240.385927,8079999914.600003,7134999947.918751,8099655111.5825815,8282380870.37948,8623333259.661112,8209999942.543752,7833333263.611113,8124565143.309123,7984999915.075003,8984999910.075003,7689999916.550002,7895740677.5309,8482380869.379481,7207820466.19627,7510161235.185927,8069999914.650003,8599999912.000004,7793235240.79161,8668333259.436113,8583333259.861114,7174655116.207581,8364999913.175003,8329655110.432581,8997380866.80448,9113333257.211111
9154999909.225002,8169999914.1500025,7929999950.350001,6972820467.371269,6470161240.385927,8079999914.600003,7134999947.918751,8099655111.5825815,8282380870.37948,8623333259.661112,7907820462.69627,7833333263.611113,8124565143.309123,7984999915.075003,8494999912.525003,7689999916.550002,7895740677.5309,8482380869.379481,7207820466.19627,6990161237.785927,8069999914.650003,8408333260.736113,7793235240.79161,7962380871.979481,8583333259.861114,7174655116.207581,8264999913.675004,8329655110.432581,8639999911.800003,8027820462.096269
9154999909.225002,8169999914.1500025,7564999952.175001,6972820467.371269,6470161240.385927,8079999914.600003,7134999947.918751,7924999915.375002,8282380870.37948,8623333259.661112,7907820462.69627,7793333263.811113,8124565143.309123,7794999916.0250025,8494999912.525003,7689999916.550002,7895740677.5309,8269090830.968597,7207820466.19627,6990161237.785927,8069999914.650003,8408333260.736113,7793235240.79161,7962380871.979481,8583333259.861114,7174655116.207581,8264999913.675004,8149655111.3325815,8639999911.800003,7892820462.77127
